PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Pop, C; Cioara, T; Antal, M; Anghel, I; Salomie, I; Bertoncini, M				Pop, Claudia; Cioara, Tudor; Antal, Marcel; Anghel, Ionut; Salomie, Ioan; Bertoncini, Massimo			Blockchain Based Decentralized Management of Demand Response Programs in Smart Energy Grids	SENSORS				Article									[Pop, Claudia; Cioara, Tudor; Antal, Marcel; Anghel, Ionut; Salomie, Ioan] Tech Univ Cluj Napoca, Comp Sci Dept, Memorandumului 28, Cluj Napoca 400114, Romania; [Bertoncini, Massimo] Engn Ingn Informat SpA, R&D Dept, Via San Martino della Battaglia 56, I-00185 Rome, Italy		Anghel, I (通讯作者)，Tech Univ Cluj Napoca, Comp Sci Dept, Memorandumului 28, Cluj Napoca 400114, Romania.	claudia.pop@cs.utcluj.ro; tudor.cioara@cs.utcluj.ro; marcel.antal@cs.utcluj.ro; ionut.anghel@cs.utcluj.ro; ioan.salomie@cs.utcluj.ro; massimo.bertoncini@eng.it								285	301											JAN	2018	18	1							162	10.3390/s18010162	http://dx.doi.org/10.3390/s18010162													
J	Vitturi, S; Zunino, C; Sauter, T				Vitturi, Stefano; Zunino, Claudio; Sauter, Thilo			Industrial Communication Systems and Their Future Challenges: Next-Generation Ethernet, IIoT, and 5G	PROCEEDINGS OF THE IEEE				Article									[Vitturi, Stefano] Natl Res Council Italy CNR IEIIT, Inst Elect & Comp & Telecommun, I-35131 Padua, Italy; [Zunino, Claudio] Natl Res Council Italy CNR IEIIT, Inst Elect & Comp & Telecommun, I-10129 Turin, Italy; [Sauter, Thilo] TU Wien, Inst Comp Technol, A-1040 Vienna, Austria; [Sauter, Thilo] Danube Univ Krems, Ctr Integrated Sensor Syst, A-3500 Krems, Austria		Vitturi, S (通讯作者)，Natl Res Council Italy CNR IEIIT, Inst Elect & Comp & Telecommun, I-35131 Padua, Italy.	stefano.vitturi@ieiit.cnr.it; claudio.zunino@ieiit.cnr.it; thilo.sauter@donauuni.ac.at								138	143											JUN	2019	107	6			SI		944	961		10.1109/JPROC.2019.2913443	http://dx.doi.org/10.1109/JPROC.2019.2913443													
J	Tao, F; Qi, QL				Tao, Fei; Qi, Qinglin			New IT Driven Service-Oriented Smart Manufacturing: Framework and Characteristics	IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS				Article									[Tao, Fei; Qi, Qinglin] Beihang Univ, Sch Automat Sci & Elect Engn, Beijing 100191, Peoples R China		Tao, F (通讯作者)，Beihang Univ, Sch Automat Sci & Elect Engn, Beijing 100191, Peoples R China.	ftao@buaa.edu.cn; kylin3366@buaa.edu.cn								220	239											JAN	2019	49	1			SI		81	91		10.1109/TSMC.2017.2723764	http://dx.doi.org/10.1109/TSMC.2017.2723764													
J	Fang, ZX; Zhao, YY; Warner, RD; Johnson, SK				Fang, Zhongxiang; Zhao, Yanyun; Warner, Robyn D.; Johnson, Stuart K.			Active and intelligent packaging in meat industry	TRENDS IN FOOD SCIENCE & TECHNOLOGY				Review									[Fang, Zhongxiang; Warner, Robyn D.] Univ Melbourne, Fac Vet & Agr Sci, Parkville, Vic 3010, Australia; [Zhao, Yanyun] Oregon State Univ, Dept Food Sci & Technol, Corvallis, OR 97331 USA; [Johnson, Stuart K.] Curtin Univ, Curtin Hlth Innovat Res Inst, Sch Publ Hlth, Perth, WA 6845, Australia		Fang, ZX (通讯作者)，Univ Melbourne, Fac Vet & Agr Sci, Parkville, Vic 3010, Australia.	Zhongxiang.Fang@unimelb.edu.au								240	252											MAR	2017	61						60	71		10.1016/j.tifs.2017.01.002	http://dx.doi.org/10.1016/j.tifs.2017.01.002													
J	Ying, WC; Jia, SL; Du, WY				Ying, Wenchi; Jia, Suling; Du, Wenyu			Digital enablement of blockchain: Evidence from HNA group	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Ying, Wenchi; Jia, Suling; Du, Wenyu] Beihang Univ, Sch Econ & Management, Beijing, Peoples R China		Du, WY (通讯作者)，Beihang Univ, Sch Econ & Management, Beijing, Peoples R China.	yingwenchi@buaa.edu.cn; jiasuling@buaa.edu.cn; duwenyu@buaa.edu.cn								114	116											APR	2018	39						1	4		10.1016/j.ijinfomgt.2017.10.004	http://dx.doi.org/10.1016/j.ijinfomgt.2017.10.004													
J	Wang, W; Xia, F; Nie, HS; Chen, ZK; Gong, ZG; Kong, XJ; Wei, W				Wang, Wei; Xia, Feng; Nie, Hansong; Chen, Zhikui; Gong, Zhiguo; Kong, Xiangjie; Wei, Wei			Vehicle Trajectory Clustering Based on Dynamic Representation Learning of Internet of Vehicles	IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				Article									[Wang, Wei; Nie, Hansong; Chen, Zhikui] Dalian Univ Technol, Sch Software, Dalian 116620, Peoples R China; [Wang, Wei; Gong, Zhiguo] Univ Macau, State Key Lab Internet Things Smart City, Macau 999078, Peoples R China; [Wang, Wei; Gong, Zhiguo] Univ Macau, Dept Comp & Informat Sci, Macau 999078, Peoples R China; [Xia, Feng] Federat Univ Australia, Sch Sci Engn & Informat Technol, Ballarat, Vic 3353, Australia; [Kong, Xiangjie] Zhejiang Univ Technol, Coll Comp Sci & Technol, Hangzhou 310023, Peoples R China; [Wei, Wei] Xian Univ Technol, Sch Comp Sci & Engn, Xian 710048, Peoples R China		Xia, F (通讯作者)，Federat Univ Australia, Sch Sci Engn & Informat Technol, Ballarat, Vic 3353, Australia.	ehomewang@ieee.org; f.xia@ieee.org; hansong.nie@outlook.com; zkchen@dlut.edu.cn; fstzgg@um.edu.mo; xjkong@ieee.org; weiwei@xaut.edu.cn								57	59											JUN	2021	22	6					3567	3576		10.1109/TITS.2020.2995856	http://dx.doi.org/10.1109/TITS.2020.2995856													
J	Lu, X; Wang, P; Niyato, D; Kim, DI; Han, Z				Lu, Xiao; Wang, Ping; Niyato, Dusit; Kim, Dong In; Han, Zhu			Wireless Networks With RF Energy Harvesting: A Contemporary Survey	IEEE COMMUNICATIONS SURVEYS AND TUTORIALS				Article									[Lu, Xiao; Wang, Ping; Niyato, Dusit] Nanyang Technol Univ, Sch Comp Engn, Singapore 639798, Singapore; [Kim, Dong In] Sungkyunkwan Univ SKKU, Sch Informat & Commun Engn, Suwon, South Korea; [Han, Zhu] Univ Houston, Dept Elect & Comp Engn, Houston, TX USA		Lu, X (通讯作者)，Nanyang Technol Univ, Sch Comp Engn, Singapore 639798, Singapore.									1631	1685												2015	17	2					757	789		10.1109/COMST.2014.2368999	http://dx.doi.org/10.1109/COMST.2014.2368999													
J	Balog, J; Sasi-Szabo, L; Kinross, J; Lewis, MR; Muirhead, LJ; Veselkov, K; Mirnezami, R; Dezso, B; Damjanovich, L; Darzi, A; Nicholson, JK; Takats, Z				Balog, Julia; Sasi-Szabo, Laszlo; Kinross, James; Lewis, Matthew R.; Muirhead, Laura J.; Veselkov, Kirill; Mirnezami, Reza; Dezso, Balazs; Damjanovich, Laszlo; Darzi, Ara; Nicholson, Jeremy K.; Takats, Zoltan			Intraoperative Tissue Identification Using Rapid Evaporative Ionization Mass Spectrometry	SCIENCE TRANSLATIONAL MEDICINE				Article									[Balog, Julia] MediMass Ltd, H-1033 Budapest, Hungary; [Sasi-Szabo, Laszlo; Damjanovich, Laszlo] Univ Debrecen, Med & Hlth Sci Ctr, Inst Surg, H-4032 Debrecen, Hungary; [Kinross, James; Lewis, Matthew R.; Muirhead, Laura J.; Veselkov, Kirill; Nicholson, Jeremy K.; Takats, Zoltan] Univ London Imperial Coll Sci Technol & Med, Fac Med, Dept Surg & Canc, London SW7 2AZ, England; [Kinross, James; Muirhead, Laura J.; Mirnezami, Reza; Darzi, Ara] Univ London Imperial Coll Sci Technol & Med, St Marys Hosp, Fac Med, Dept Surg & Canc,QEQM,Sect Biosurg & Surg Technol, London W2 1NY, England; [Dezso, Balazs] Univ Debrecen, Med & Hlth Sci Ctr, Inst Pathol, H-4032 Debrecen, Hungary		Takats, Z (通讯作者)，Univ London Imperial Coll Sci Technol & Med, Fac Med, Dept Surg & Canc, Sir Alexander Fleming Bldg, London SW7 2AZ, England.	j.nicholson@imperial.ac.uk; z.takats@imperial.ac.uk								374	400											JUL 17	2013	5	194							194ra93	10.1126/scitranslmed.3005623	http://dx.doi.org/10.1126/scitranslmed.3005623													
J	Miglani, A; Kumar, N; Chamola, V; Zeadally, S				Miglani, Arzoo; Kumar, Neeraj; Chamola, Vinay; Zeadally, Sherali			Blockchain for Internet of Energy management: Review, solutions, and challenges	COMPUTER COMMUNICATIONS				Review									[Miglani, Arzoo] Thapar Inst Engn & Technol, Comp Sci & Engn Dept, Patiala, Punjab, India; [Kumar, Neeraj] Thapar Inst Engn & Technol, Dept Comp Sci & Engn, Patiala, Punjab, India; [Kumar, Neeraj] Asia Univ, Dept Comp Sci & Infonnt Engn, Taichung, Taiwan; [Kumar, Neeraj] King Abdulaziz Univ, Jeddah, Saudi Arabia; [Chamola, Vinay] BITS Pilani, Dept Elect Engn, Pilani, Rajasthan, India; [Zeadally, Sherali] Univ Kentucky, Lexington, KY 40506 USA		Kumar, N (通讯作者)，Thapar Inst Engn & Technol, Dept Comp Sci & Engn, Patiala, Punjab, India.; Kumar, N (通讯作者)，Asia Univ, Dept Comp Sci & Infonnt Engn, Taichung, Taiwan.; Kumar, N (通讯作者)，King Abdulaziz Univ, Jeddah, Saudi Arabia.	arzoomiglani4@gmail.com; neeraj.kumar@thapar.edu; vinay.chamola@pilani.bits-pilani.ac.in; szeadally@uky.edu								100	100											FEB 1	2020	151						395	418		10.1016/j.comcom.2020.01.014	http://dx.doi.org/10.1016/j.comcom.2020.01.014													
J	Lin, JCW; Srivastava, G; Zhang, YY; Djenouri, Y; Aloqaily, M				Lin, Jerry Chun-Wei; Srivastava, Gautam; Zhang, Yuyu; Djenouri, Youcef; Aloqaily, Moayad			Privacy-Preserving Multiobjective Sanitization Model in 6G IoT Environments	IEEE INTERNET OF THINGS JOURNAL				Article									[Lin, Jerry Chun-Wei] Qingdao Univ Technol, Sch Informat & Control Engn, Qingdao 266520, Peoples R China; [Lin, Jerry Chun-Wei] Western Norway Univ Appl Sci, Dept Comp Sci Elect Engn & Math Sci, N-5063 Bergen, Norway; [Srivastava, Gautam] Brandon Univ, Dept Math & Comp Sci, Brandon, MB R7A 6A9, Canada; [Srivastava, Gautam] China Med Univ, Res Ctr Interneural Comp, Taichung 40402, Taiwan; [Zhang, Yuyu] Harbin Inst Technol Shenzhen, Sch Comp Sci & Technol, Shenzhen 518055, Peoples R China; [Djenouri, Youcef] SINTEF Digital, Dept Math & Cybernet, N-0314 Oslo, Norway; [Aloqaily, Moayad] Al Ain Univ, Fac Engn, Al Ain, U Arab Emirates		Srivastava, G (通讯作者)，Brandon Univ, Dept Math & Comp Sci, Brandon, MB R7A 6A9, Canada.	jerrylin@ieee.org; srivastavag@brandonu.ca; zhangyuyu@stu.hit.edu.cn; youcef.djenouri@sintef.no; maloqaily@ieee.org								81	81											APR 1	2021	8	7					5340	5349		10.1109/JIOT.2020.3032896	http://dx.doi.org/10.1109/JIOT.2020.3032896													
J	Deng, W; Yao, R; Zhao, HM; Yang, XH; Li, GY				Deng, Wu; Yao, Rui; Zhao, Huimin; Yang, Xinhua; Li, Guangyu			A novel intelligent diagnosis method using optimal LS-SVM with improved PSO algorithm	SOFT COMPUTING				Article									[Deng, Wu; Zhao, Huimin; Yang, Xinhua; Li, Guangyu] Dalian Jiaotong Univ, Software Inst, Dalian 116028, Peoples R China; [Deng, Wu; Yao, Rui] Dalian Jiaotong Univ, Sch Elect & Informat Engn, Dalian 116028, Peoples R China; [Deng, Wu; Zhao, Huimin] Sichuan Univ Sci & Engn, Sichuan Prov Key Lab Proc Equipment & Control, Zigong 64300, Peoples R China; [Deng, Wu; Zhao, Huimin] Southwest Jiaotong Univ, Tract Power State Key Lab, Chengdu 610031, Sichuan, Peoples R China; [Deng, Wu; Zhao, Huimin; Yang, Xinhua] Dalian Jiaotong Univ, Liaoning Key Lab Welding & Reliabil Rail Transpor, Dalian 116028, Peoples R China		Zhao, HM (通讯作者)，Dalian Jiaotong Univ, Software Inst, Dalian 116028, Peoples R China.; Zhao, HM (通讯作者)，Sichuan Univ Sci & Engn, Sichuan Prov Key Lab Proc Equipment & Control, Zigong 64300, Peoples R China.; Zhao, HM (通讯作者)，Southwest Jiaotong Univ, Tract Power State Key Lab, Chengdu 610031, Sichuan, Peoples R China.; Zhao, HM (通讯作者)，Dalian Jiaotong Univ, Liaoning Key Lab Welding & Reliabil Rail Transpor, Dalian 116028, Peoples R China.	hm_zhao1977@126.com								284	294											APR	2019	23	7			SI		2445	2462		10.1007/s00500-017-2940-9	http://dx.doi.org/10.1007/s00500-017-2940-9													
J	Costa, AM; Alfaia, RGDM; Campos, JC				Costa, Alyne Moraes; de Souza Marotta Alfaia, Raquel Greice; Campos, Juacyara Carbonelli			Landfill leachate treatment in Brazil - An overview	JOURNAL OF ENVIRONMENTAL MANAGEMENT				Review									[Costa, Alyne Moraes; de Souza Marotta Alfaia, Raquel Greice; Campos, Juacyara Carbonelli] Univ Fed Rio de Janeiro, Sch Chem, 149 Athos da Silveira Ramos Ave,Room E206, BR-21941909 Rio De Janeiro, RJ, Brazil		Campos, JC (通讯作者)，Univ Fed Rio de Janeiro, UFRJ, Sch Chem, Rio De Janeiro, Brazil.	juacyara@eq.ufrj.br								128	131											FEB 15	2019	232						110	116		10.1016/j.jenvman.2018.11.006	http://dx.doi.org/10.1016/j.jenvman.2018.11.006													
J	Kuzlu, M; Pipattanasomporn, M; Rahman, S				Kuzlu, Murat; Pipattanasomporn, Manisa; Rahman, Saifur			Communication network requirements for major smart grid applications in HAN, NAN and WAN	COMPUTER NETWORKS				Article									[Kuzlu, Murat; Pipattanasomporn, Manisa; Rahman, Saifur] Virginia Tech, Adv Res Inst, Arlington, VA 22203 USA		Kuzlu, M (通讯作者)，Virginia Tech, Adv Res Inst, Arlington, VA 22203 USA.	mkuziu@vt.edu; mpipatta@vt.edu; srahman@vt.edu								304	314											JUL 4	2014	67						74	88		10.1016/j.comnet.2014.03.029	http://dx.doi.org/10.1016/j.comnet.2014.03.029													
J	Khan, LU; Yaqoob, I; Tran, NH; Kazmi, SMA; Dang, TN; Hong, CS				Khan, Latif U.; Yaqoob, Ibrar; Tran, Nguyen H.; Kazmi, S. M. Ahsan; Tri Nguyen Dang; Hong, Choong Seon			Edge-Computing-Enabled Smart Cities: A Comprehensive Survey	IEEE INTERNET OF THINGS JOURNAL				Article									[Khan, Latif U.; Yaqoob, Ibrar; Kazmi, S. M. Ahsan; Tri Nguyen Dang; Hong, Choong Seon] Kyung Hee Univ, Dept Comp Sci & Engn, Yongin 17104, South Korea; [Tran, Nguyen H.] Univ Sydney, Sch Comp Sci, Sydney, NSW 2006, Australia; [Kazmi, S. M. Ahsan] Innopolis Univ, Secure Syst & Network Engn, Networks & Blockchain Lab, Innopolis 420500, Russia		Hong, CS (通讯作者)，Kyung Hee Univ, Dept Comp Sci & Engn, Yongin 17104, South Korea.	cshong@khu.ac.kr								110	110											OCT	2020	7	10					10200	10232		10.1109/JIOT.2020.2987070	http://dx.doi.org/10.1109/JIOT.2020.2987070													
J	Wang, Q; Yuan, ZH; Du, Q; Li, XL				Wang, Qi; Yuan, Zhenghang; Du, Qian; Li, Xuelong			GETNET: A General End-to-End 2-D CNN Framework for Hyperspectral Image Change Detection	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				Article									[Wang, Qi] Northwestern Polytech Univ, Sch Comp Sci, Ctr OPT IMagery Anal & Learning, Xian 710072, Shaanxi, Peoples R China; [Wang, Qi] Northwestern Polytech Univ, Unmanned Syst Res Inst, Xian 710072, Shaanxi, Peoples R China; [Yuan, Zhenghang] Northwestern Polytech Univ, Sch Comp Sci, Xian 710072, Shaanxi, Peoples R China; [Yuan, Zhenghang] Northwestern Polytech Univ, Ctr OPT IMagery Anal & Learning, Xian 710072, Shaanxi, Peoples R China; [Du, Qian] Mississippi State Univ, Dept Elect & Comp Engn, Starkville, MS 39762 USA; [Li, Xuelong] Chinese Acad Sci, Xian Inst Opt & Precis Mech, Xian 710119, Shaanxi, Peoples R China; [Li, Xuelong] Univ Chinese Acad Sci, Beijing 100049, Peoples R China		Wang, Q (通讯作者)，Northwestern Polytech Univ, Sch Comp Sci, Ctr OPT IMagery Anal & Learning, Xian 710072, Shaanxi, Peoples R China.; Wang, Q (通讯作者)，Northwestern Polytech Univ, Unmanned Syst Res Inst, Xian 710072, Shaanxi, Peoples R China.	crabwq@gmail.com; zhenghangyuan@mail.nwpu.edu.cn; du@ece.msstate.edu; xuelongli@opt.ac.cn								260	262											JAN	2019	57	1					3	13		10.1109/TGRS.2018.2849692	http://dx.doi.org/10.1109/TGRS.2018.2849692													
J	Shams, R; Vrontis, D; Belyaeva, Z; Ferraris, A; Czinkota, MR				Shams, Riad; Vrontis, Demetris; Belyaeva, Zhanna; Ferraris, Alberto; Czinkota, Michael R.			Strategic agility in international business: A conceptual framework for ? agile ? multinationals	JOURNAL OF INTERNATIONAL MANAGEMENT				Article									[Shams, Riad] Northumbria Univ, Newcastle Business Sch, Newcastle Upon Tyne NE1 8ST, Tyne & Wear, England; [Vrontis, Demetris] Univ Nicosia, 46 Makedonitissas Ave, CY-2417 Nicosia, Cyprus; [Belyaeva, Zhanna; Ferraris, Alberto] Ural Fed Univ, Mira Str 19,Off I-410a, Ekaterinburg 620002, Russia; [Ferraris, Alberto] Univ Torino, Corso Unione Soviet, Corso Unione Soviet 218bis, I-10134 Turin, Italy; [Czinkota, Michael R.] Georgetown Univ, McDonough Sch Business, 402 Hariri Hall, Washington, DC USA; [Czinkota, Michael R.] Univ Kent, Canterbury, Kent, England		Ferraris, A (通讯作者)，Univ Torino, Corso Unione Soviet, Corso Unione Soviet 218bis, I-10134 Turin, Italy.	riad.shams@northumbria.ac.uk; vrontis.d@unic.ac.cy; Zh.s.belyaeva@urfu.ru; alberto.ferraris@unito.it; czinkotm@georgetown.edu								65	65											MAR	2021	27	1							100737	10.1016/j.intman.2020.100737	http://dx.doi.org/10.1016/j.intman.2020.100737		MAR 2021											
J	Leong, LY; Hew, TS; Tan, GWH; Ooi, KB				Leong, Lai-Ying; Hew, Teck-Soon; Tan, Garry Wei-Han; Ooi, Keng-Boon			Predicting the determinants of the NFC-enabled mobile credit card acceptance: A neural networks approach	EXPERT SYSTEMS WITH APPLICATIONS				Article									[Leong, Lai-Ying; Tan, Garry Wei-Han] Univ Tunku Abdul Rahman, Fac Business & Finance, Kampar, Malaysia; [Hew, Teck-Soon] Univ Malaya, Fac Business & Accountancy, Kuala Lumpur, Malaysia; [Ooi, Keng-Boon] Linton Univ Coll, Chancellery Div, Linton, Malaysia		Ooi, KB (通讯作者)，Linton Univ Coll, Chancellery Div, Linton, Malaysia.	lyennlly@gmail.com; hewtecksoon@gmail.com; garrytanweihan@googlemail.com; ooikengboon@gmail.com								231	234											OCT 15	2013	40	14					5604	5620		10.1016/j.eswa.2013.04.018	http://dx.doi.org/10.1016/j.eswa.2013.04.018													
J	Verdouw, CN; Wolfert, J; Beulens, AJM; Rialland, A				Verdouw, C. N.; Wolfert, J.; Beulens, A. J. M.; Rialland, A.			Virtualization of food supply chains with the internet of things	JOURNAL OF FOOD ENGINEERING				Article									[Verdouw, C. N.; Wolfert, J.; Beulens, A. J. M.] LEI Wageningen UR, POB 29703, NL-2502 LS The Hague, Netherlands; [Verdouw, C. N.; Wolfert, J.; Beulens, A. J. M.] Wageningen Univ, Informat Technol Grp, POB 8130, NL-6700 EW Wageningen, Netherlands; [Rialland, A.] MARINTEK, POB 4125 Valentinlyst, NO-7450 Trondheim, Norway		Verdouw, CN (通讯作者)，LEI Wageningen UR, POB 29703, NL-2502 LS The Hague, Netherlands.	Cor.Verdouw@wur.nl								185	187											MAY	2016	176						128	136		10.1016/j.jfoodeng.2015.11.009	http://dx.doi.org/10.1016/j.jfoodeng.2015.11.009													
J	Becker, JM; Rai, A; Ringle, CM; Volckner, F				Becker, Jan-Michael; Rai, Arun; Ringle, Christian M.; Voelckner, Franziska			DISCOVERING UNOBSERVED HETEROGENEITY IN STRUCTURAL EQUATION MODELS TO AVERT VALIDITY THREATS	MIS QUARTERLY				Article									[Becker, Jan-Michael; Voelckner, Franziska] Univ Cologne, Dept Mkt & Brand Management, D-50923 Cologne, Germany; [Rai, Arun] Georgia State Univ, Robinson Coll Business, Ctr Proc Innovat, Atlanta, GA 30303 USA; [Rai, Arun] Georgia State Univ, Robinson Coll Business, Dept Comp Informat Syst, Atlanta, GA 30303 USA; [Ringle, Christian M.] Hamburg Univ Technol TUHH, Inst Human Resource Management & Org, D-21073 Hamburg, Germany; [Ringle, Christian M.] Univ Newcastle, Fac Business & Law, Callaghan, NSW 2308, Australia		Becker, JM (通讯作者)，Univ Cologne, Dept Mkt & Brand Management, D-50923 Cologne, Germany.	j.becker@wiso.uni-koeln.de; arunrai@gsu.edu; ringle@tuhh.de; voelckner@wiso.uni-koeln.de								200	200											SEP	2013	37	3					665	+		10.25300/MISQ/2013/37.3.01	http://dx.doi.org/10.25300/MISQ/2013/37.3.01													
J	Shi, QF; Lee, CK				Shi, Qiongfeng; Lee, Chengkuo			Self-Powered Bio-Inspired Spider-Net-Coding Interface Using Single-Electrode Triboelectric Nanogenerator	ADVANCED SCIENCE				Article									[Shi, Qiongfeng; Lee, Chengkuo] Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117576, Singapore; [Shi, Qiongfeng; Lee, Chengkuo] Natl Univ Singapore, Ctr Intelligent Sensors, Block E6 05-11,5 Engn Dr 1, Singapore 117608, Singapore; [Shi, Qiongfeng; Lee, Chengkuo] Natl Univ Singapore, MEMS, Block E6 05-11,5 Engn Dr 1, Singapore 117608, Singapore; [Shi, Qiongfeng; Lee, Chengkuo] Natl Univ Singapore, Hybrid Integrated Flexible Stretchable Elect Syst, Block E6 05-3,5 Engn Dr 1, Singapore 117608, Singapore; [Shi, Qiongfeng; Lee, Chengkuo] NUS Suzhou Res Inst NUSRI, Suzhou Ind Pk, Suzhou 215123, Peoples R China; [Lee, Chengkuo] Natl Univ Singapore, NUS Grad Sch Integrat Sci & Engn, Singapore 117456, Singapore		Lee, CK (通讯作者)，Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117576, Singapore.; Lee, CK (通讯作者)，Natl Univ Singapore, Ctr Intelligent Sensors, Block E6 05-11,5 Engn Dr 1, Singapore 117608, Singapore.; Lee, CK (通讯作者)，Natl Univ Singapore, MEMS, Block E6 05-11,5 Engn Dr 1, Singapore 117608, Singapore.; Lee, CK (通讯作者)，Natl Univ Singapore, Hybrid Integrated Flexible Stretchable Elect Syst, Block E6 05-3,5 Engn Dr 1, Singapore 117608, Singapore.; Lee, CK (通讯作者)，NUS Suzhou Res Inst NUSRI, Suzhou Ind Pk, Suzhou 215123, Peoples R China.; Lee, CK (通讯作者)，Natl Univ Singapore, NUS Grad Sch Integrat Sci & Engn, Singapore 117456, Singapore.	elelc@nus.edu.sg								98	99											AUG 7	2019	6	15							1900617	10.1002/advs.201900617	http://dx.doi.org/10.1002/advs.201900617													
