PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Miao, S; Wang, ZJ; Liao, R				Miao, Shun; Wang, Z. Jane; Liao, Rui			A CNN Regression Approach for Real-Time 2D/3D Registration	IEEE TRANSACTIONS ON MEDICAL IMAGING				Article									[Miao, Shun; Wang, Z. Jane] Univ British Columbia, Dept Elect & Comp Engn, Vancouver, BC V6T 1Z4, Canada; [Miao, Shun; Liao, Rui] Siemens Healthcare, Med Imaging Technol, Princeton, NJ 08540 USA		Miao, S (通讯作者)，Univ British Columbia, Dept Elect & Comp Engn, Vancouver, BC V6T 1Z4, Canada.	smiao@ece.ubc.ca; zjwang@ece.ubc.ca; rui.liao@siemens.com								240	254											MAY	2016	35	5			SI		1352	1363		10.1109/TMI.2016.2521800	http://dx.doi.org/10.1109/TMI.2016.2521800													
J	Tsang, YP; Wu, CH; Ip, WH; Shiau, WL				Tsang, Y. P.; Wu, C. H.; Ip, W. H.; Shiau, Wen-Lung			Exploring the intellectual cores of the blockchain-Internet of Things (BIoT)	JOURNAL OF ENTERPRISE INFORMATION MANAGEMENT				Article									[Tsang, Y. P.] Hong Kong Polytech Univ, Dept Ind & Syst Engn, Kowloon, Hong Kong, Peoples R China; [Wu, C. H.] Hang Seng Univ Hong Kong, Dept Supply Chain & Informat Management, Shatin, Hong Kong, Peoples R China; [Ip, W. H.] Univ Saskatchewan, Dept Mech Engn, Saskatoon, SK, Canada; [Shiau, Wen-Lung] Zhejiang Univ Technol, Dept Business Adm, Hangzhou, Peoples R China		Wu, CH (通讯作者)，Hang Seng Univ Hong Kong, Dept Supply Chain & Informat Management, Shatin, Hong Kong, Peoples R China.	p.tsang@connect.polyu.hk; jackwu@ieee.org; wh.ip@connect.polyu.hk; macshiau@yahoo.com								32	32											NOV 9	2021	34	5			SI		1287	1317		10.1108/JEIM-10-2020-0395	http://dx.doi.org/10.1108/JEIM-10-2020-0395		MAR 2021											
J	Chen, YA; Zhang, Q; Chen, TY; Cai, WQ; Liao, SK; Zhang, J; Chen, K; Yin, J; Ren, JG; Chen, Z; Han, SL; Yu, Q; Liang, K; Zhou, F; Yuan, X; Zhao, MS; Wang, TY; Jiang, X; Zhang, L; Liu, WY; Li, Y; Shen, Q; Cao, Y; Lu, CY; Shu, R; Wang, JY; Li, L; Liu, NL; Xu, FH; Wang, XB; Peng, CZ; Pan, JW				Chen, Yu-Ao; Zhang, Qiang; Chen, Teng-Yun; Cai, Wen-Qi; Liao, Sheng-Kai; Zhang, Jun; Chen, Kai; Yin, Juan; Ren, Ji-Gang; Chen, Zhu; Han, Sheng-Long; Yu, Qing; Liang, Ken; Zhou, Fei; Yuan, Xiao; Zhao, Mei-Sheng; Wang, Tian-Yin; Jiang, Xiao; Zhang, Liang; Liu, Wei-Yue; Li, Yang; Shen, Qi; Cao, Yuan; Lu, Chao-Yang; Shu, Rong; Wang, Jian-Yu; Li, Li; Liu, Nai-Le; Xu, Feihu; Wang, Xiang-Bin; Peng, Cheng-Zhi; Pan, Jian-Wei			An integrated space-to-ground quantum communication network over 4,600 kilometres	NATURE				Article									[Chen, Yu-Ao; Zhang, Qiang; Chen, Teng-Yun; Cai, Wen-Qi; Liao, Sheng-Kai; Zhang, Jun; Chen, Kai; Yin, Juan; Ren, Ji-Gang; Chen, Zhu; Han, Sheng-Long; Yuan, Xiao; Zhao, Mei-Sheng; Wang, Tian-Yin; Jiang, Xiao; Liu, Wei-Yue; Li, Yang; Shen, Qi; Cao, Yuan; Lu, Chao-Yang; Li, Li; Liu, Nai-Le; Xu, Feihu; Peng, Cheng-Zhi; Pan, Jian-Wei] Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Hefei, Anhui, Peoples R China; [Chen, Yu-Ao; Zhang, Qiang; Chen, Teng-Yun; Cai, Wen-Qi; Liao, Sheng-Kai; Zhang, Jun; Chen, Kai; Yin, Juan; Ren, Ji-Gang; Chen, Zhu; Han, Sheng-Long; Yuan, Xiao; Zhao, Mei-Sheng; Wang, Tian-Yin; Jiang, Xiao; Zhang, Liang; Liu, Wei-Yue; Li, Yang; Shen, Qi; Cao, Yuan; Lu, Chao-Yang; Li, Li; Liu, Nai-Le; Xu, Feihu; Peng, Cheng-Zhi; Pan, Jian-Wei] Univ Sci & Technol China, Dept Modern Phys, Hefei, Anhui, Peoples R China; [Chen, Yu-Ao; Zhang, Qiang; Chen, Teng-Yun; Cai, Wen-Qi; Liao, Sheng-Kai; Zhang, Jun; Chen, Kai; Yin, Juan; Ren, Ji-Gang; Chen, Zhu; Han, Sheng-Long; Yuan, Xiao; Zhao, Mei-Sheng; Wang, Tian-Yin; Jiang, Xiao; Zhang, Liang; Liu, Wei-Yue; Li, Yang; Shen, Qi; Cao, Yuan; Lu, Chao-Yang; Shu, Rong; Wang, Jian-Yu; Li, Li; Liu, Nai-Le; Xu, Feihu; Peng, Cheng-Zhi; Pan, Jian-Wei] Univ Sci & Technol China, CAS Ctr Excellence Ctr Quantum Informat & Quantum, Shanghai Branch, Shanghai, Peoples R China; [Yu, Qing; Liang, Ken; Wang, Xiang-Bin] China Cable Network Co, Beijing, Peoples R China; [Zhou, Fei; Wang, Xiang-Bin] Jinan Inst Quantum Technol, Jinan, Shandong, Peoples R China; [Zhang, Liang; Shu, Rong; Wang, Jian-Yu] CAS Shanghai Inst Tech Phys, Key Lab Space Act Optoelect Technol, Shanghai, Peoples R China		Chen, YA; Peng, CZ; Pan, JW (通讯作者)，Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Hefei, Anhui, Peoples R China.; Chen, YA; Peng, CZ; Pan, JW (通讯作者)，Univ Sci & Technol China, Dept Modern Phys, Hefei, Anhui, Peoples R China.; Chen, YA; Peng, CZ; Pan, JW (通讯作者)，Univ Sci & Technol China, CAS Ctr Excellence Ctr Quantum Informat & Quantum, Shanghai Branch, Shanghai, Peoples R China.	yuaochen@ustc.edu.cn; pcz@ustc.edu.cn; pan@ustc.edu.cn								159	165											JAN 14	2021	589	7841					214	+		10.1038/s41586-020-03093-8	http://dx.doi.org/10.1038/s41586-020-03093-8		JAN 2021											
J	Song, SM; Wang, PJ; Heidari, AA; Wang, MJ; Zhao, XH; Chen, HL; He, WM; Xu, SL				Song, Shiming; Wang, Pengjun; Heidari, Ali Asghar; Wang, Mingjing; Zhao, Xuehua; Chen, Huiling; He, Wenming; Xu, Suling			Dimension decided Harris hawks optimization with Gaussian mutation: Balance analysis and diversity patterns	KNOWLEDGE-BASED SYSTEMS				Article									[Song, Shiming; Chen, Huiling] Wenzhou Univ, Coll Comp Sci & Artificial Intelligence, Wenzhou 325035, Zhejiang, Peoples R China; [Song, Shiming; Wang, Pengjun] Wenzhou Univ, Coll Elect & Elect Engn, Wenzhou 325035, Peoples R China; [Heidari, Ali Asghar] Univ Tehran, Coll Engn, Sch Surveying & Geospatial Engn, Tehran 1417466191, Iran; [Heidari, Ali Asghar] Natl Univ Singapore, Sch Comp, Dept Comp Sci, Singapore 117417, Singapore; [Wang, Mingjing] Duy Tan Univ, Inst Res & Dev, Da Nang 550000, Vietnam; [Zhao, Xuehua] Shenzhen Inst Informat Technol, Sch Digital Media, Shenzhen 518172, Peoples R China; [He, Wenming; Xu, Suling] Ningbo Univ, Affiliated Hosp, Med Sch, Ningbo 315020, Peoples R China		Chen, HL (通讯作者)，Wenzhou Univ, Coll Comp Sci & Artificial Intelligence, Wenzhou 325035, Zhejiang, Peoples R China.; Wang, PJ (通讯作者)，Wenzhou Univ, Coll Elect & Elect Engn, Wenzhou 325035, Peoples R China.	1073119510@qq.com; wangpengjun@wzu.edu.cn; as_heidari@ut.ac.ir; mingjingwang@duytan.edu.vn; zhaoxh@sziit.edu.cn; chenhuiling.jlu@gmail.com; hewenming5@163.com; xusuling@nbu.edu.cn								74	75											MAR 5	2021	215								106425	10.1016/j.knosys.2020.106425	http://dx.doi.org/10.1016/j.knosys.2020.106425		JAN 2021											
J	Fortino, G; Galzarano, S; Gravina, R; Li, WF				Fortino, Giancarlo; Galzarano, Stefano; Gravina, Raffaele; Li, Wenfeng			A framework for collaborative computing and multi-sensor data fusion in body sensor networks	INFORMATION FUSION				Article									[Fortino, Giancarlo; Galzarano, Stefano; Gravina, Raffaele] Univ Calabria, Dept Informat Modeling Elect & Syst, Via P Bucci, I-87036 Arcavacata Di Rende, CS, Italy; [Li, Wenfeng] Wuhan Univ Technol, Sch Logist Engn, Wuhan 430063, Peoples R China		Fortino, G (通讯作者)，Univ Calabria, Dept Informat Modeling Elect & Syst, Via P Bucci, I-87036 Arcavacata Di Rende, CS, Italy.	g.fortino@unical.it; sgalzarano@deis.unical.it; rgravina@deis.unical.it; liwf@whut.edu.cn								210	212											MAR	2015	22						50	70		10.1016/j.inffus.2014.03.005	http://dx.doi.org/10.1016/j.inffus.2014.03.005													
J	Barrigon, E; Heurlin, M; Bi, ZX; Monemar, B; Samuelson, L				Barrigon, Enrique; Heurlin, Magnus; Bi, Zhaoxia; Monemar, Bo; Samuelson, Lars			Synthesis and Applications of III-V Nanowires	CHEMICAL REVIEWS				Review									[Barrigon, Enrique; Heurlin, Magnus; Bi, Zhaoxia; Monemar, Bo; Samuelson, Lars] Div Solid State Phys & NanoLund, Box 118, S-22100 Lund, Sweden; [Heurlin, Magnus] Sol Volta AB, Scheelevagen 63, S-22363 Lund, Sweden		Barrigon, E; Samuelson, L (通讯作者)，Div Solid State Phys & NanoLund, Box 118, S-22100 Lund, Sweden.	enrique.barrigon@ftf.lth.se; lars.samuelson@ftf.lth.se								121	123											AUG 14	2019	119	15			SI		9170	9220		10.1021/acs.chemrev.9b00075	http://dx.doi.org/10.1021/acs.chemrev.9b00075													
J	Chen, YL; Sun, J; Yang, YX; Li, T; Niu, XX; Zhou, HY				Chen, Yuling; Sun, Jing; Yang, Yixian; Li, Tao; Niu, Xinxin; Zhou, Huiyu			PSSPR: A source location privacy protection scheme based on sector phantom routing in WSNs	INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS				Article									[Chen, Yuling; Sun, Jing; Li, Tao] Guizhou Univ, Coll Comp Sci & Technol, State Key Lab Publ Big Data, Guiyang 550025, Peoples R China; [Chen, Yuling] Guilin Univ Elect Technol, Guangxi Key Lab Cryptog & Informat Secur, Guilin, Peoples R China; [Yang, Yixian; Niu, Xinxin] Beijing Univ Posts & Telecommun, Sch Cyberspace Secur, Beijing, Peoples R China; [Zhou, Huiyu] Univ Leicester, Sch Informat, Leicester, Leics, England		Chen, YL (通讯作者)，Guizhou Univ, Coll Comp Sci & Technol, State Key Lab Publ Big Data, Guiyang 550025, Peoples R China.	ylchen3@gzu.edu.cn								35	35											FEB	2022	37	2					1204	1221		10.1002/int.22666	http://dx.doi.org/10.1002/int.22666		SEP 2021											
J	Alalwan, AA				Alalwan, Ali Abdallah			Mobile food ordering apps: An empirical study of the factors affecting customer e-satisfaction and continued intention to reuse	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Alalwan, Ali Abdallah] Al Balqa Appl Univ, Amman Coll Banking & Financial Sci, Salt 19117, Jordan		Alalwan, AA (通讯作者)，Al Balqa Appl Univ, Amman Coll Banking & Financial Sci, Salt 19117, Jordan.	Alwan_jo@bau.edu.jo								162	165											FEB	2020	50						28	44		10.1016/j.ijinfomgt.2019.04.008	http://dx.doi.org/10.1016/j.ijinfomgt.2019.04.008													
J	Malik, A; Dhir, A; Nieminen, M				Malik, Aqdas; Dhir, Amandeep; Nieminen, Marko			Uses and Gratifications of digital photo sharing on Facebook	TELEMATICS AND INFORMATICS				Article									[Malik, Aqdas; Dhir, Amandeep; Nieminen, Marko] Aalto Univ, Sch Sci, Dept Comp Sci, Aalto 00076, Finland		Malik, A (通讯作者)，Aalto Univ, Sch Sci, Dept Comp Sci, PL 11000, Aalto 00076, Finland.	aqdas.malik@aalto.fi; amandeep.dhir@aalto.fi; marko.nieminen@aalto.fi								215	219											FEB	2016	33	1					129	138		10.1016/j.tele.2015.06.009	http://dx.doi.org/10.1016/j.tele.2015.06.009													
J	Shi, YY; Thomasson, JA; Murray, SC; Pugh, NA; Rooney, WL; Shafian, S; Rajan, N; Rouze, G; Morgan, CLS; Neely, HL; Rana, A; Bagavathiannan, MV; Henrickson, J; Bowden, E; Valasek, J; Olsenholler, J; Bishop, MP; Sheridan, R; Putman, EB; Popescu, S; Burks, T; Cope, D; Ibrahim, A; McCutchen, BF; Baltensperger, DD; Avant, RV; Vidrine, M; Yang, CH				Shi, Yeyin; Thomasson, J. Alex; Murray, Seth C.; Pugh, N. Ace; Rooney, William L.; Shafian, Sanaz; Rajan, Nithya; Rouze, Gregory; Morgan, Cristine L. S.; Neely, Haly L.; Rana, Aman; Bagavathiannan, Muthu V.; Henrickson, James; Bowden, Ezekiel; Valasek, John; Olsenholler, Jeff; Bishop, Michael P.; Sheridan, Ryan; Putman, Eric B.; Popescu, Sorin; Burks, Travis; Cope, Dale; Ibrahim, Amir; McCutchen, Billy F.; Baltensperger, David D.; Avant, Robert V., Jr.; Vidrine, Misty; Yang, Chenghai			Unmanned Aerial Vehicles for High-Throughput Phenotyping and Agronomic Research	PLOS ONE				Article									[Shi, Yeyin; Thomasson, J. Alex] Texas A&M Univ, Dept Biol & Agr Engn, College Stn, TX 77843 USA; [Murray, Seth C.; Pugh, N. Ace; Rooney, William L.; Shafian, Sanaz; Rajan, Nithya; Rouze, Gregory; Morgan, Cristine L. S.; Neely, Haly L.; Rana, Aman; Bagavathiannan, Muthu V.; Ibrahim, Amir; Baltensperger, David D.] Texas A&M Univ, Dept Soil & Crop Sci, College Stn, TX 77843 USA; [Henrickson, James; Bowden, Ezekiel; Valasek, John] Texas A&M Univ, Dept Aerosp Engn, College Stn, TX 77843 USA; [Olsenholler, Jeff; Bishop, Michael P.] Texas A&M Univ, Dept Geog, College Stn, TX 77843 USA; [Sheridan, Ryan; Putman, Eric B.; Popescu, Sorin] Texas A&M Univ, Dept Ecosyst Sci & Management, LASERS Lab, College Stn, TX 77843 USA; [Burks, Travis; Cope, Dale] Texas A&M Univ, Dept Mech Engn, College Stn, TX 77843 USA; [Shi, Yeyin; Thomasson, J. Alex; Murray, Seth C.; Rooney, William L.; Shafian, Sanaz; Rajan, Nithya; Morgan, Cristine L. S.; Neely, Haly L.; Rana, Aman; Bagavathiannan, Muthu V.; Popescu, Sorin; Ibrahim, Amir; McCutchen, Billy F.; Baltensperger, David D.; Avant, Robert V., Jr.; Vidrine, Misty] Texas A&M Univ, Texas A&M AgriLife Res, College Stn, TX 77843 USA; [Yang, Chenghai] USDA ARS, Aerial Applicat Technol Res Unit, 3103 F&B Rd, College Stn, TX 77845 USA		Shi, YY (通讯作者)，Texas A&M Univ, Dept Biol & Agr Engn, College Stn, TX 77843 USA.; Shi, YY (通讯作者)，Texas A&M Univ, Texas A&M AgriLife Res, College Stn, TX 77843 USA.	yeyin.shi@tamu.edu								210	216											JUL 29	2016	11	7							e0159781	10.1371/journal.pone.0159781	http://dx.doi.org/10.1371/journal.pone.0159781													
J	Ivanov, D; Dolgui, A				Ivanov, Dmitry; Dolgui, Alexandre			Low-Certainty-Need (LCN) supply chains: a new perspective in managing disruption risks and resilience	INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH				Review									[Ivanov, Dmitry] Berlin Sch Econ & Law, Dept Business & Econ, Berlin, Germany; [Dolgui, Alexandre] CNRS, LS2N, Dept Automat Prod & Comp Sci, IMT Atlantique, Nantes, France		Ivanov, D (通讯作者)，Berlin Sch Econ & Law, Dept Business & Econ, Berlin, Germany.	divanov@hwr-berlin.de								154	156											AUG 29	2019	57	15-16			SI		5119	5136		10.1080/00207543.2018.1521025	http://dx.doi.org/10.1080/00207543.2018.1521025													
J	Cui, J; Chen, JY; Zhong, H; Zhang, J; Liu, L				Cui, Jie; Chen, Jiayi; Zhong, Hong; Zhang, Jing; Liu, Lu			Reliable and Efficient Content Sharing for 5G-Enabled Vehicular Networks	IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				Article									[Cui, Jie; Chen, Jiayi; Zhong, Hong; Zhang, Jing] Anhui Univ, Sch Comp Sci & Technol, Minist Educ, Key Lab Intelligent Comp & Signal Proc, Hefei 230039, Peoples R China; [Cui, Jie; Chen, Jiayi; Zhong, Hong; Zhang, Jing] Anhui Univ, Anhui Engn Lab IoT Secur Technol, Hefei 230039, Peoples R China; [Cui, Jie; Chen, Jiayi; Zhong, Hong; Zhang, Jing] Anhui Univ, Inst Phys Sci & Informat Technol, Hefei 230039, Peoples R China; [Liu, Lu] Univ Leicester, Sch Informat, Leicester LE1 7RH, Leics, England		Zhong, H (通讯作者)，Anhui Univ, Sch Comp Sci & Technol, Minist Educ, Key Lab Intelligent Comp & Signal Proc, Hefei 230039, Peoples R China.	zhongh@ahu.edu.cn; l.liu@leicester.ac.uk								19	19											FEB	2022	23	2					1247	1259		10.1109/TITS.2020.3023797	http://dx.doi.org/10.1109/TITS.2020.3023797													
J	Carocho, M; Morales, P; Ferreira, ICFR				Carocho, Marcio; Morales, Patricia; Ferreira, Isabel C. F. R.			Natural food additives: Quo vadis?	TRENDS IN FOOD SCIENCE & TECHNOLOGY				Review									[Carocho, Marcio; Ferreira, Isabel C. F. R.] Polytech Inst Braganca, ESA, Mt Res Ctr CIMO, P-5301855 Braganca, Portugal; [Carocho, Marcio; Morales, Patricia] Univ Complutense Madrid, Fac Pharm, Dept Nutr & Bromatol 2, E-28040 Madrid, Spain		Ferreira, ICFR (通讯作者)，Polytech Inst Braganca, ESA, Mt Res Ctr CIMO, Campus Santa Apolonia 1172, P-5301855 Braganca, Portugal.	iferreira@ipb.pt								282	290											OCT	2015	45	2					284	295		10.1016/j.tifs.2015.06.007	http://dx.doi.org/10.1016/j.tifs.2015.06.007													
J	Guttikunda, SK; Nishadh, KA; Jawahar, P				Guttikunda, Sarath K.; Nishadh, K. A.; Jawahar, Puja			Air pollution knowledge assessments (APnA) for 20 Indian cities	URBAN CLIMATE				Article									[Guttikunda, Sarath K.] Desert Res Inst, Div Atmospher Sci, Reno, NV 89512 USA; [Guttikunda, Sarath K.; Nishadh, K. A.; Jawahar, Puja] Urban Emiss, New Delhi, India		Guttikunda, SK (通讯作者)，Desert Res Inst, Div Atmospher Sci, Reno, NV 89512 USA.	sarath-guttikunda@uiowa.edu								90	93											MAR	2019	27						124	141		10.1016/j.uclim.2018.11.005	http://dx.doi.org/10.1016/j.uclim.2018.11.005													
J	Luo, YH; Zhong, HS; Erhard, M; Wang, XL; Peng, LC; Krenn, M; Jiang, X; Li, L; Liu, NL; Lu, CY; Zeilinger, A; Pan, JW				Luo, Yi-Han; Zhong, Han-Sen; Erhard, Manuel; Wang, Xi-Lin; Peng, Li-Chao; Krenn, Mario; Jiang, Xiao; Li, Li; Liu, Nai-Le; Lu, Chao-Yang; Zeilinger, Anton; Pan, Jian-Wei			Quantum Teleportation in High Dimensions	PHYSICAL REVIEW LETTERS				Article									[Luo, Yi-Han; Zhong, Han-Sen; Wang, Xi-Lin; Peng, Li-Chao; Jiang, Xiao; Li, Li; Liu, Nai-Le; Lu, Chao-Yang; Pan, Jian-Wei] Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Hefei 230026, Anhui, Peoples R China; [Luo, Yi-Han; Zhong, Han-Sen; Wang, Xi-Lin; Peng, Li-Chao; Jiang, Xiao; Li, Li; Liu, Nai-Le; Lu, Chao-Yang; Pan, Jian-Wei] Univ Sci & Technol China, Dept Modern Phys, Hefei 230026, Anhui, Peoples R China; [Luo, Yi-Han; Zhong, Han-Sen; Wang, Xi-Lin; Peng, Li-Chao; Jiang, Xiao; Li, Li; Liu, Nai-Le; Lu, Chao-Yang; Pan, Jian-Wei] CAS Ctr Excellence Quantum Informat & Quantum Phy, Hefei 230026, Anhui, Peoples R China; [Erhard, Manuel; Krenn, Mario; Zeilinger, Anton] Austrian Acad Sci, Inst Quantum Opt & Quantum Informat, Boltzmanngasse 3, A-1090 Vienna, Austria; [Erhard, Manuel; Krenn, Mario; Zeilinger, Anton] Univ Vienna, Fac Phys, Vienna Ctr Quantum Sci & Technol VCQ, A-1090 Vienna, Austria		Lu, CY; Pan, JW (通讯作者)，Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Hefei 230026, Anhui, Peoples R China.; Lu, CY; Pan, JW (通讯作者)，Univ Sci & Technol China, Dept Modern Phys, Hefei 230026, Anhui, Peoples R China.; Lu, CY; Pan, JW (通讯作者)，CAS Ctr Excellence Quantum Informat & Quantum Phy, Hefei 230026, Anhui, Peoples R China.; Zeilinger, A (通讯作者)，Austrian Acad Sci, Inst Quantum Opt & Quantum Informat, Boltzmanngasse 3, A-1090 Vienna, Austria.; Zeilinger, A (通讯作者)，Univ Vienna, Fac Phys, Vienna Ctr Quantum Sci & Technol VCQ, A-1090 Vienna, Austria.	cylu@ustc.edu.cn; anton.zeilinger@univie.ac.at; pan@ustc.edu.cn								146	149											AUG 15	2019	123	7							070505	10.1103/PhysRevLett.123.070505	http://dx.doi.org/10.1103/PhysRevLett.123.070505													
J	Leong, LY; Hew, TS; Ooi, KB; Wei, J				Leong, Lai-Ying; Hew, Teck-Soon; Ooi, Keng-Boon; Wei (Jun), June			Predicting mobile wallet resistance: A two-staged structural equation modeling-artificial neural network approach	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Leong, Lai-Ying] Univ Tunku Abdul Rahman, Fac Business & Finance, Jalan Univ, Kampar 31900, Perak, Malaysia; [Hew, Teck-Soon] Univ Malaya, Fac Business & Accountancy, Kuala Lumpur 50603, Malaysia; [Ooi, Keng-Boon] UCSI Univ, Fac Business & Informat Sci, UCSI Hts, 1 Jalan Menara Gading, Kuala Lumpur 56000, Wp Kuala Lumpur, Malaysia; [Wei (Jun), June] Univ West Florida, Dept Management & MIS, Bldg 76A,Room 325,11000 Univ Pkwy, Pensacola, FL 32514 USA		Leong, LY (通讯作者)，Univ Tunku Abdul Rahman Kampar Campus, Dept Commerce & Accountancy, Fac Business & Finance, Jalan Univ, Kampar 31900, Perak Darul Rid, Malaysia.	lyennlly@gmail.com; hewtecksoon@gmail.com; ooikengboon@gmail.com; jwei@uwf.edu								99	99											APR	2020	51								102047	10.1016/j.ijinfomgt.2019.102047	http://dx.doi.org/10.1016/j.ijinfomgt.2019.102047													
J	Nordelof, A; Messagie, M; Tillman, AM; Soderman, ML; Van Mierlo, J				Nordelof, Anders; Messagie, Maarten; Tillman, Anne-Marie; Soderman, Maria Ljunggren; Van Mierlo, Joeri			Environmental impacts of hybrid, plug-in hybrid, and battery electric vehicles-what can we learn from life cycle assessment?	INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT				Article									[Nordelof, Anders; Tillman, Anne-Marie; Soderman, Maria Ljunggren; Van Mierlo, Joeri] Chalmers Univ Technol, Environm & Energy Dept, Div Environm Syst Anal, S-41296 Gothenburg, Sweden; [Messagie, Maarten; Van Mierlo, Joeri] Vrije Univ Brussel, Dept Elect Engn & Energy Technol, MOBI Mobil Logist & Automot Technol Res Ctr, B-1050 Brussels, Belgium; [Soderman, Maria Ljunggren] IVL Swedish Environm Res Inst, S-40014 Gothenburg, Sweden		Nordelof, A (通讯作者)，Chalmers Univ Technol, Environm & Energy Dept, Div Environm Syst Anal, S-41296 Gothenburg, Sweden.	anders.nordelof@chalmers.se								261	264											NOV	2014	19	11					1866	1890		10.1007/s11367-014-0788-0	http://dx.doi.org/10.1007/s11367-014-0788-0													
J	Truong, ND; Nguyen, AD; Kuhlmann, L; Bonyadi, MR; Yang, JW; Ippolito, S; Kavehei, O				Nhan Duy Truong; Anh Duy Nguyen; Kuhlmann, Levin; Bonyadi, Mohammad Reza; Yang, Jiawei; Ippolito, Samuel; Kavehei, Omid			Convolutional neural networks for seizure prediction using intracranial and scalp electroencephalogram	NEURAL NETWORKS				Article									[Nhan Duy Truong; Kavehei, Omid] Univ Sydney, Sch Elect & Informat Engn, Sydney, NSW 2006, Australia; [Nhan Duy Truong; Anh Duy Nguyen; Kavehei, Omid] Univ Sydney, Sch Elect & Informat Engn, Nanoneuroinspired Res Lab, Sydney, NSW 2006, Australia; [Nhan Duy Truong; Ippolito, Samuel] RMIT Univ, Sch Engn, Melbourne, Vic 3000, Australia; [Kuhlmann, Levin] Swinburne Univ, Ctr Human Psychopharmacol, Hawthorn, Vic 3122, Australia; [Kuhlmann, Levin] Univ Melbourne, Dept Elect & Elect Engn, Neuroengn Lab, Parkville, Vic 3010, Australia; [Kuhlmann, Levin] Univ Melbourne, St Vincents Hosp Melbourne, Dept Med, Parkville, Vic 3010, Australia; [Bonyadi, Mohammad Reza] Univ Queensland, Ctr Adv Imaging, St Lucia, Qld 4072, Australia; [Bonyadi, Mohammad Reza] Univ Adelaide, Optimizat & Logist Grp, Adelaide, SA 5005, Australia; [Yang, Jiawei] Nanochap Elect & Wenzhou Med Univ, 268 Xueyuan West Rd, Wenzhou, Peoples R China		Kavehei, O (通讯作者)，Univ Sydney, Sch Elect & Informat Engn, Sydney, NSW 2006, Australia.; Kavehei, O (通讯作者)，Univ Sydney, Sch Elect & Informat Engn, Nanoneuroinspired Res Lab, Sydney, NSW 2006, Australia.	duy.truong@sydney.edu.au; ngduyanhece@gmail.com; lkuhlmann@swin.edu.au; reza@cai.uq.edu.au; jiaweiy@nanochap.com; samuel.ippolito@rmit.edu.au; omid.kavehei@sydney.edu.au								199	203											SEP	2018	105						104	111		10.1016/j.neunet.2018.04.018	http://dx.doi.org/10.1016/j.neunet.2018.04.018													
